Nama Provinsi,Nama Kota,Tahun,Garis Kemiskinan,Indeks Kedalaman Kemiskinan,Indeks Keparahan Kemiskinan,Persentase Penduduk Miskin,Pengeluaran per Kapita
KALIMANTAN BARAT,Pontianak,2013,240081.0,0.82,0.19,6.3,
KALIMANTAN BARAT,Sanggau,2013,222877.0,0.52,0.1,4.71,7368.0
KALIMANTAN BARAT,Ketapang,2013,310504.0,1.87,0.45,12.85,8146.0
KALIMANTAN BARAT,Sintang,2013,358693.0,1.21,0.22,10.09,8020.0
KALIMANTAN BARAT,Kapuas Hulu,2013,304138.0,1.13,0.19,11.11,6361.0
KALIMANTAN BARAT,Sekadau,2013,229464.0,0.91,0.17,6.93,6601.0
KALIMANTAN BARAT,Melawi,2013,340889.0,1.56,0.29,13.7,7631.0
KALIMANTAN BARAT,Kayong Utara,2013,207989.0,1.22,0.22,10.87,6661.0
KALIMANTAN BARAT,Kubu Raya,2013,269835.0,0.45,0.06,6.04,7935.0
KALIMANTAN BARAT,Kota Pontianak,2013,341422.0,0.83,0.18,5.56,13601.0
KALIMANTAN BARAT,Kota Singkawang,2013,320211.0,0.7,0.11,6.5,10886.0
KALIMANTAN TENGAH,Kotawaringin Barat,2013,273467.0,0.61,0.1,5.44,11857.0
KALIMANTAN TENGAH,Kotawaringin Timur,2013,300929.0,0.71,0.12,6.85,10343.0
KALIMANTAN TENGAH,Kapuas,2013,235187.0,1.14,0.28,6.19,9633.0
KALIMANTAN TENGAH,Barito Selatan,2013,311166.0,0.92,0.21,6.26,10283.0
KALIMANTAN TENGAH,Barito Utara,2013,355065.0,0.57,0.08,5.98,7614.0
KALIMANTAN TENGAH,Sukamara,2013,344545.0,0.79,0.17,4.56,7545.0
KALIMANTAN TENGAH,Lamandau,2013,312204.0,0.61,0.17,4.87,9881.0
KALIMANTAN TENGAH,Seruyan,2013,321392.0,1.02,0.19,8.77,7919.0
KALIMANTAN TENGAH,Katingan,2013,325773.0,0.85,0.19,6.55,9452.0
KALIMANTAN TENGAH,Pulang Pisau,2013,294250.0,1.11,0.3,5.45,8537.0
KALIMANTAN TENGAH,Gunung Mas,2013,317979.0,0.83,0.13,6.9,9823.0
KALIMANTAN TENGAH,Barito Timur,2013,373579.0,1.47,0.38,8.83,10450.0
KALIMANTAN TENGAH,Murung Raya,2013,328986.0,0.88,0.21,6.44,9245.0
KALIMANTAN TENGAH,Kota Palangka Raya,2013,281323.0,0.48,0.09,3.94,12397.0
KALIMANTAN SELATAN,Tanah Laut,2013,317127.0,0.44,0.09,4.33,10562.0
KALIMANTAN SELATAN,Kota Baru,2013,294832.0,0.85,0.22,4.73,
KALIMANTAN SELATAN,Banjar,2013,296791.0,0.59,0.17,2.84,11984.0
KALIMANTAN SELATAN,Barito Kuala,2013,227692.0,0.47,0.08,5.12,8846.0
KALIMANTAN SELATAN,Tapin,2013,295353.0,0.34,0.05,3.41,10825.0
KALIMANTAN SELATAN,Hulu Sungai Selatan,2013,332312.0,0.87,0.17,6.67,11006.0
KALIMANTAN SELATAN,Hulu Sungai Tengah,2013,257580.0,0.76,0.17,5.57,10960.0
KALIMANTAN SELATAN,Hulu Sungai Utara,2013,312537.0,0.67,0.11,6.92,8067.0
KALIMANTAN SELATAN,Tabalong,2013,330764.0,0.61,0.09,6.15,9918.0
KALIMANTAN SELATAN,Tanah Bumbu,2013,332406.0,0.77,0.19,5.2,10628.0
KALIMANTAN SELATAN,Balangan,2013,284378.0,0.84,0.23,6.17,10586.0
KALIMANTAN SELATAN,Kota Banjarmasin,2013,346466.0,0.51,0.11,4.21,12393.0
KALIMANTAN SELATAN,Kota Banjar Baru,2013,408649.0,0.34,0.04,4.5,12273.0
KALIMANTAN TIMUR,Paser,2013,329478.0,1.21,0.32,7.94,9628.0
KALIMANTAN TIMUR,Kutai Barat,2013,364224.0,1.46,0.36,7.7,9228.0
KALIMANTAN TIMUR,Kutai Kartanegara,2013,362637.0,0.81,0.17,7.52,9866.0
KALIMANTAN TIMUR,Kutai Timur,2013,397482.0,1.35,0.3,9.06,9297.0
KALIMANTAN TIMUR,Berau,2013,396593.0,0.58,0.12,4.83,11375.0
KALIMANTAN TIMUR,Penajam Paser Utara,2013,333861.0,0.91,0.19,7.7,10773.0
KALIMANTAN TIMUR,Mahakam Hulu,2013,612524.2,1.57,0.4,11.23,
KALIMANTAN TIMUR,Kota Balikpapan,2013,425146.0,0.25,0.05,2.48,13333.0
KALIMANTAN TIMUR,Kota Samarinda,2013,460975.0,0.56,0.1,4.63,13455.0
KALIMANTAN TIMUR,Kota Bontang,2013,422951.0,0.79,0.19,5.16,15820.0
KALIMANTAN UTARA,Malinau,2013,428015.0,1.97,0.55,10.48,9301.0
KALIMANTAN UTARA,Bulungan,2013,322878.0,2.17,0.55,12.04,8817.0
KALIMANTAN UTARA,Tana Tidung,2013,301852.0,0.47,0.05,10.21,6585.0
KALIMANTAN UTARA,Nunukan,2013,304856.0,1.29,0.29,9.51,5991.0
KALIMANTAN UTARA,Kota Tarakan,2013,422050.0,1.35,0.33,7.9,10449.0
SULAWESI UTARA,Bolaang Mongondow,2013,241743.0,1.06,0.22,8.91,9047.0
SULAWESI UTARA,Minahasa,2013,216181.0,1.2,0.26,8.81,11235.0
SULAWESI UTARA,Kepulauan Sangihe,2013,201184.0,1.56,0.32,12.19,10385.0
SULAWESI UTARA,Kepulauan Talaud,2013,211224.0,1.5,0.35,10.27,7808.0
SULAWESI UTARA,Minahasa Selatan,2013,244813.0,1.85,0.46,10.08,10425.0
SULAWESI UTARA,Minahasa Utara,2013,241801.0,0.72,0.13,8.02,10269.0
SULAWESI UTARA,Bolaang Mongondow Utara,2013,194554.0,1.47,0.42,9.61,8052.0
SULAWESI UTARA,Siau Tagulandang Biaro,2013,231807.0,1.35,0.24,11.36,7349.0
SULAWESI UTARA,Minahasa Tenggara,2013,257210.0,3.14,0.98,16.1,9472.0
SULAWESI UTARA,Bolaang Mongondow Selatan,2013,237554.0,1.74,0.3,15.28,8125.0
SULAWESI UTARA,Bolaang Mongondow Timur,2013,237317.0,0.63,0.1,6.92,7905.0
SULAWESI UTARA,Kota Manado,2013,279910.0,0.67,0.17,4.88,12767.0
SULAWESI UTARA,Kota Bitung,2013,291316.0,0.94,0.2,6.45,11233.0
SULAWESI UTARA,Kota Tomohon,2013,285307.0,1.27,0.42,6.57,10265.0
SULAWESI UTARA,Kota Kotamobagu,2013,235763.0,0.4,0.05,5.98,9402.0
SULAWESI TENGAH,Banggai Kepulauan,2013,244977.0,2.41,0.56,16.3,6975.0
SULAWESI TENGAH,Banggai,2013,287513.0,1.3,0.26,9.81,8674.0
SULAWESI TENGAH,Morowali,2013,316400.0,2.44,0.59,15.92,9989.0
SULAWESI TENGAH,Poso,2013,343385.0,3.0,0.78,18.22,7768.0
SULAWESI TENGAH,Donggala,2013,233991.0,3.26,0.98,17.18,7184.0
SULAWESI TENGAH,Toli-Toli,2013,230115.0,2.07,0.53,13.86,6863.0
SULAWESI TENGAH,Buol,2013,253185.0,2.0,0.42,15.06,7338.0
SULAWESI TENGAH,Parigi Moutong,2013,291697.0,2.33,0.53,17.03,8663.0
SULAWESI TENGAH,Tojo Una-Una,2013,332065.0,3.96,1.08,20.61,6998.0
SULAWESI TENGAH,Sigi,2013,235599.0,1.92,0.41,12.27,7140.0
SULAWESI TENGAH,Banggai Laut,2013,351699.4,2.52,0.66,15.2,7243.0
SULAWESI TENGAH,Morowali Utara,2013,460535.4,2.42,0.66,14.51,8212.0
SULAWESI TENGAH,Kota Palu,2013,378455.0,1.33,0.32,7.24,14283.0
SULAWESI SELATAN,Kepulauan Selayar,2013,261261.0,2.32,0.54,14.23,7564.0
SULAWESI SELATAN,Bulukumba,2013,249131.0,1.01,0.17,9.04,9145.0
SULAWESI SELATAN,Bantaeng,2013,200302.0,1.68,0.49,10.45,10226.0
SULAWESI SELATAN,Jeneponto,2013,265921.0,2.42,0.61,16.52,8348.0
SULAWESI SELATAN,Takalar,2013,253415.0,1.48,0.35,10.42,9280.0
SULAWESI SELATAN,Gowa,2013,278068.0,1.19,0.25,8.73,8455.0
SULAWESI SELATAN,Sinjai,2013,215481.0,1.41,0.33,10.32,8203.0
SULAWESI SELATAN,Maros,2013,278520.0,2.24,0.63,12.94,9258.0
SULAWESI SELATAN,Pangkajene Dan Kepulauan,2013,235875.0,3.15,0.85,17.75,
SULAWESI SELATAN,Barru,2013,246303.0,1.33,0.26,10.32,9655.0
SULAWESI SELATAN,Bone,2013,233943.0,1.75,0.47,11.92,7785.0
SULAWESI SELATAN,Soppeng,2013,202666.0,0.93,0.15,9.43,8603.0
SULAWESI SELATAN,Wajo,2013,238194.0,1.27,0.35,8.17,10705.0
SULAWESI SELATAN,Sidenreng Rappang,2013,235406.0,1.0,0.23,6.3,10416.0
SULAWESI SELATAN,Pinrang,2013,221717.0,1.16,0.22,8.86,10605.0
SULAWESI SELATAN,Enrekang,2013,235269.0,2.02,0.44,15.11,9250.0
SULAWESI SELATAN,Luwu,2013,229799.0,2.25,0.52,15.1,8687.0
SULAWESI SELATAN,Tana Toraja,2013,217981.0,1.81,0.38,13.81,6156.0
SULAWESI SELATAN,Luwu Utara,2013,240721.0,2.06,0.43,15.52,10541.0
SULAWESI SELATAN,Luwu Timur,2013,231447.0,1.37,0.32,8.38,11844.0
SULAWESI SELATAN,Toraja Utara,2013,316276.0,3.03,0.86,16.53,6879.0
SULAWESI SELATAN,Kota Makassar,2013,288040.0,0.84,0.24,4.7,
SULAWESI SELATAN,Kota Parepare,2013,248270.0,0.83,0.18,6.38,12554.0
SULAWESI SELATAN,Kota Palopo,2013,224562.0,1.42,0.3,9.57,11590.0
SULAWESI TENGGARA,Buton,2013,188775.0,2.77,0.73,15.25,6643.0
SULAWESI TENGGARA,Muna,2013,253043.0,2.82,0.74,15.32,7592.0
SULAWESI TENGGARA,Konawe,2013,230486.0,2.15,0.43,16.58,9320.0
SULAWESI TENGGARA,Kolaka,2013,275682.0,3.8,1.16,16.2,11683.0
SULAWESI TENGGARA,Konawe Selatan,2013,175092.0,1.53,0.31,12.45,8217.0
SULAWESI TENGGARA,Bombana,2013,235920.0,2.15,0.59,14.28,7173.0
SULAWESI TENGGARA,Wakatobi,2013,206570.0,2.11,0.37,17.4,8295.0
SULAWESI TENGGARA,Kolaka Utara,2013,324985.0,3.47,0.95,17.41,9472.0
SULAWESI TENGGARA,Buton Utara,2013,242884.0,3.58,1.34,17.53,6835.0
SULAWESI TENGGARA,Konawe Utara,2013,207521.0,0.78,0.13,10.62,8294.0
SULAWESI TENGGARA,Kolaka Timur,2013,397855.0,2.71,0.8,14.36,7032.0
SULAWESI TENGGARA,Konawe Kepulauan,2013,324631.7,3.57,1.12,16.96,5986.0
SULAWESI TENGGARA,Muna Barat,2013,354607.0,2.02,0.42,14.28,7504.27
SULAWESI TENGGARA,Buton Tengah,2013,260348.33,1.81,0.36,15.39,7298.64
SULAWESI TENGGARA,Buton Selatan,2013,247531.44,2.24,0.57,14.6,7276.82
SULAWESI TENGGARA,Kota Kendari,2013,255229.0,0.77,0.13,6.07,13303.0
SULAWESI TENGGARA,Kota Baubau,2013,257174.0,1.8,0.5,10.11,9677.0
GORONTALO,Boalemo,2013,269570.0,3.31,0.77,21.79,7566.0
GORONTALO,Gorontalo,2013,295852.0,3.7,1.13,21.57,7973.0
GORONTALO,Pohuwato,2013,212629.0,4.73,1.46,21.47,8889.0
GORONTALO,Bone Bolango,2013,265208.0,2.75,0.67,17.19,8601.0
GORONTALO,Gorontalo Utara,2013,212360.0,3.17,0.81,19.16,7948.0
GORONTALO,Kota Gorontalo,2013,332241.0,0.87,0.18,5.99,10965.0
SULAWESI BARAT,Majene,2013,263402.0,2.28,0.56,15.26,9123.0
SULAWESI BARAT,Polewali Mandar,2013,277609.0,2.86,0.76,18.02,7121.0
SULAWESI BARAT,Mamasa,2013,197930.0,1.98,0.58,13.92,6963.0
SULAWESI BARAT,Mamuju,2013,187013.0,0.82,0.17,6.81,8406.0
SULAWESI BARAT,Mamuju Utara,2013,262374.0,0.56,0.14,4.71,
SULAWESI BARAT,Mamuju Tengah,2013,256673.7,0.97,0.21,7.08,7353.0
MALUKU,Maluku Tenggara Barat,2013,269495.0,4.46,1.03,29.75,
MALUKU,Maluku Tenggara,2013,292513.0,4.15,1.07,25.06,6725.0
MALUKU,Maluku Tengah,2013,355246.0,4.14,1.13,22.15,9495.0
MALUKU,Buru,2013,347690.0,2.72,0.58,18.51,9348.0
MALUKU,Kepulauan Aru,2013,277924.0,4.04,0.88,27.34,6846.0
MALUKU,Seram Bagian Barat,2013,295465.0,4.46,1.33,24.63,7734.0
MALUKU,Seram Bagian Timur,2013,287989.0,3.47,0.77,24.49,8395.0
MALUKU,Maluku Barat Daya,2013,289248.0,5.33,1.48,29.25,6088.0
MALUKU,Buru Selatan,2013,404982.0,1.48,0.25,17.05,6844.0
MALUKU,Kota Ambon,2013,417789.0,0.5,0.09,4.42,13047.0
MALUKU,Kota Tual,2013,291769.0,3.42,0.86,23.28,6553.0
MALUKU UTARA,Halmahera Barat,2013,251447.0,1.2,0.21,9.78,6668.0
MALUKU UTARA,Halmahera Tengah,2013,335139.0,1.89,0.32,17.44,7044.0
MALUKU UTARA,Kepulauan Sula,2013,264258.0,1.29,0.26,9.16,6467.0
MALUKU UTARA,Halmahera Selatan,2013,230667.0,0.68,0.14,6.04,6637.0
MALUKU UTARA,Halmahera Utara,2013,184492.0,0.51,0.1,5.9,6675.0
MALUKU UTARA,Halmahera Timur,2013,383015.0,2.65,0.54,16.43,7193.0
MALUKU UTARA,Pulau Morotai,2013,200015.0,0.71,0.08,9.18,5693.0
MALUKU UTARA,Pulau Taliabu,2013,400220.3,0.87,0.19,7.25,5877.0
MALUKU UTARA,Kota Ternate,2013,418472.0,0.08,0.0,3.24,12343.0
MALUKU UTARA,Kota Tidore Kepulauan,2013,314328.0,0.56,0.08,5.77,7401.0
PAPUA BARAT,Fakfak,2013,394248.0,5.42,1.3,29.84,6662.0
PAPUA BARAT,Kaimana,2013,309655.0,2.41,0.46,18.6,7167.0
PAPUA BARAT,Teluk Wondama,2013,403964.0,8.72,2.77,39.43,7162.0
PAPUA BARAT,Teluk Bintuni,2013,492193.0,9.29,3.12,40.33,8862.0
PAPUA BARAT,Manokwari,2013,475559.0,9.19,4.16,28.45,10987.0
PAPUA BARAT,Sorong Selatan,2013,255932.0,2.82,0.56,20.5,5483.0
PAPUA BARAT,Sorong,2013,279725.0,6.7,1.87,35.48,6365.0
PAPUA BARAT,Raja Ampat,2013,273436.0,3.16,0.68,21.16,7020.0
PAPUA BARAT,Tambrauw,2013,281586.0,7.7,2.15,38.68,4339.0
PAPUA BARAT,Maybrat,2013,283440.0,7.26,2.63,35.64,4519.0
PAPUA BARAT,Manokwari Selatan,2013,632545.7,8.74,3.42,30.47,4109.0
PAPUA BARAT,Pegunungan Arfak,2013,640908.4,6.24,1.57,35.4,4522.0
PAPUA BARAT,Kota Sorong,2013,536584.0,4.3,1.35,19.27,12455.0
PAPUA,Merauke,2013,261300.0,2.44,0.71,12.33,9841.0
PAPUA,Jayawijaya,2013,307760.0,8.51,2.42,41.81,6875.0
PAPUA,Jayapura,2013,404404.0,3.78,1.31,17.58,9586.0
PAPUA,Nabire,2013,423864.0,7.28,2.7,27.69,8615.0
PAPUA,Kepulauan Yapen,2013,435185.0,6.04,1.74,29.32,7199.0
PAPUA,Biak Numfor,2013,409164.0,4.37,0.94,30.28,9520.0
PAPUA,Paniai,2013,331280.0,10.5,4.08,40.15,6026.0
PAPUA,Puncak Jaya,2013,428465.0,3.67,0.55,39.92,4908.0
PAPUA,Mimika,2013,510154.0,5.99,2.44,20.37,10849.0
PAPUA,Boven Digoel,2013,331147.0,3.69,0.87,23.7,7625.0
PAPUA,Mappi,2013,240527.0,6.08,1.65,30.35,5655.0
PAPUA,Asmat,2013,271053.0,6.74,2.01,33.84,5427.0
PAPUA,Yahukimo,2013,274781.0,10.77,3.43,43.27,4068.0
PAPUA,Pegunungan Bintang,2013,362626.0,3.16,0.38,37.23,5052.0
PAPUA,Tolikara,2013,199192.0,4.91,0.93,38.0,4412.0
PAPUA,Sarmi,2013,333493.0,4.0,1.37,17.72,6342.0
PAPUA,Keerom,2013,406808.0,2.99,0.67,23.23,8475.0
PAPUA,Waropen,2013,448507.0,11.35,4.68,37.27,5979.0
PAPUA,Supiori,2013,325385.0,7.55,1.93,41.5,5060.0
PAPUA,Mamberamo Raya,2013,498326.0,5.91,1.36,34.25,4241.0
PAPUA,Nduga,2013,235439.0,6.11,1.47,39.69,3542.0
PAPUA,Lanny Jaya,2013,338536.0,8.18,2.19,43.79,3882.0
PAPUA,Mamberamo Tengah,2013,289262.0,4.46,0.75,39.59,3964.0
PAPUA,Yalimo,2013,246035.0,7.46,2.05,40.33,4247.0
PAPUA,Puncak,2013,438789.0,4.21,0.57,41.96,4986.0
PAPUA,Dogiyai,2013,345421.0,4.61,0.94,32.25,4992.0
PAPUA,Intan Jaya,2013,418057.0,15.91,8.62,42.03,4961.0
PAPUA,Deiyai,2013,408519.0,16.82,7.27,47.52,4281.0
PAPUA,Kota Jayapura,2013,643498.0,3.51,1.14,16.19,14088.0
ACEH,Simeulue,2014,307596.0,2.68,0.56,19.92,5956.0
ACEH,Aceh Singkil,2014,322413.0,2.65,0.68,17.77,7221.0
ACEH,Aceh Selatan,2014,285301.0,1.85,0.42,12.79,7003.0
ACEH,Aceh Tenggara,2014,209811.0,2.32,0.58,13.75,6949.0
ACEH,Aceh Timur,2014,322385.0,2.89,0.82,15.88,7288.0
ACEH,Aceh Tengah,2014,374989.0,2.18,0.43,16.99,9435.0
ACEH,Aceh Barat,2014,417641.0,4.3,1.18,22.97,7771.0
ACEH,Aceh Besar,2014,352751.0,2.76,0.69,16.13,8622.0
ACEH,Pidie,2014,363791.0,3.4,0.75,20.29,9182.0
ACEH,Bireuen,2014,295294.0,2.21,0.53,16.94,7319.0
ACEH,Aceh Utara,2014,276137.0,3.08,0.74,19.58,6838.0
ACEH,Aceh Barat Daya,2014,288713.0,2.58,0.57,17.99,7059.0
ACEH,Gayo Lues,2014,281178.0,4.11,1.2,21.43,7742.0
ACEH,Aceh Tamiang,2014,336767.0,1.76,0.37,14.58,7569.0
ACEH,Nagan Raya,2014,356221.0,3.87,1.17,20.85,7084.0
ACEH,Aceh Jaya,2014,308891.0,2.47,0.71,16.52,8721.0
ACEH,Bener Meriah,2014,329550.0,3.47,0.79,22.45,9721.0
ACEH,Pidie Jaya,2014,376795.0,2.92,0.57,21.78,9260.0
ACEH,Kota Banda Aceh,2014,500768.0,1.03,0.23,7.78,14766.0
ACEH,Kota Sabang,2014,457242.0,3.4,0.89,17.02,9823.0
ACEH,Kota Langsa,2014,301089.0,1.85,0.39,12.08,10284.0
ACEH,Kota Lhokseumawe,2014,297189.0,1.86,0.46,11.93,9678.0
ACEH,Kota Subulussalam,2014,242054.0,2.99,0.67,19.72,6326.0
SUMATERA UTARA,Nias,2014,280008.0,1.65,0.31,16.39,5980.0
SUMATERA UTARA,Mandailing Natal,2014,268034.0,1.32,0.34,9.28,9040.0
SUMATERA UTARA,Tapanuli Selatan,2014,293441.0,1.19,0.21,10.74,10593.0
SUMATERA UTARA,Tapanuli Tengah,2014,298573.0,1.89,0.45,14.47,9489.0
SUMATERA UTARA,Tapanuli Utara,2014,283464.0,1.33,0.27,11.06,10964.0
SUMATERA UTARA,Toba Samosir,2014,282744.0,1.25,0.26,9.23,
SUMATERA UTARA,Labuhan Batu,2014,289625.0,1.4,0.38,8.2,10325.0
SUMATERA UTARA,Asahan,2014,254253.0,1.75,0.42,10.98,9988.0
SUMATERA UTARA,Simalungun,2014,274867.0,1.23,0.22,10.2,10597.0
SUMATERA UTARA,Dairi,2014,255130.0,1.1,0.25,8.4,9642.0
SUMATERA UTARA,Karo,2014,343225.0,1.02,0.18,9.2,11548.0
SUMATERA UTARA,Deli Serdang,2014,293551.0,0.43,0.07,4.56,11065.0
SUMATERA UTARA,Langkat,2014,294175.0,1.22,0.26,9.99,10062.0
SUMATERA UTARA,Nias Selatan,2014,215835.0,2.43,0.54,17.81,6329.0
SUMATERA UTARA,Humbang Hasundutan,2014,254633.0,1.03,0.18,9.44,6736.0
SUMATERA UTARA,Pakpak Bharat,2014,212009.0,1.11,0.24,10.55,7364.0
SUMATERA UTARA,Samosir,2014,235355.0,1.84,0.4,13.2,7667.0
SUMATERA UTARA,Serdang Bedagai,2014,291732.0,1.03,0.2,8.98,10042.0
SUMATERA UTARA,Batu Bara,2014,310494.0,1.58,0.38,11.25,9370.0
SUMATERA UTARA,Padang Lawas Utara,2014,246951.0,1.26,0.27,9.6,9171.0
SUMATERA UTARA,Padang Lawas,2014,240131.0,1.23,0.27,8.03,7910.0
SUMATERA UTARA,Labuhan Batu Selatan,2014,294334.0,1.43,0.3,11.54,10111.0
SUMATERA UTARA,Labuhan Batu Utara,2014,321487.0,1.62,0.34,10.71,11147.0
SUMATERA UTARA,Nias Utara,2014,316674.0,4.54,1.07,29.28,5580.0
SUMATERA UTARA,Nias Barat,2014,299555.0,4.16,0.95,28.1,5156.0
SUMATERA UTARA,Kota Sibolga,2014,342384.0,1.55,0.38,12.26,10623.0
SUMATERA UTARA,Kota Tanjung Balai,2014,311787.0,1.8,0.4,14.02,10133.0
SUMATERA UTARA,Kota Pematang Siantar,2014,387899.0,1.43,0.28,10.35,11204.0
SUMATERA UTARA,Kota Tebing Tinggi,2014,342964.0,1.22,0.24,11.08,10918.0
SUMATERA UTARA,Kota Medan,2014,401417.0,1.33,0.28,9.12,13984.0
SUMATERA UTARA,Kota Binjai,2014,310384.0,0.72,0.13,6.38,10058.0
SUMATERA UTARA,Kota Padangsidimpuan,2014,304508.0,1.45,0.44,8.52,9623.0
SUMATERA UTARA,Kota Gunungsitoli,2014,288112.0,4.47,1.02,27.63,6685.0
SUMATERA BARAT,Kepulauan Mentawai,2014,223814.0,2.21,0.55,14.96,5566.0
SUMATERA BARAT,Pesisir Selatan,2014,322425.0,0.76,0.13,7.82,8368.0
SUMATERA BARAT,Solok,2014,329385.0,1.05,0.2,9.53,9228.0
SUMATERA BARAT,Sijunjung,2014,300544.0,1.1,0.22,7.74,9726.0
SUMATERA BARAT,Tanah Datar,2014,302268.0,0.48,0.08,5.29,10014.0
SUMATERA BARAT,Padang Pariaman,2014,320367.0,1.11,0.25,8.39,9990.0
SUMATERA BARAT,Agam,2014,275748.0,0.77,0.14,7.02,8692.0
SUMATERA BARAT,Lima Puluh Kota,2014,311404.0,0.82,0.16,7.48,8672.0
SUMATERA BARAT,Pasaman,2014,269271.0,1.06,0.27,7.6,7058.0
SUMATERA BARAT,Solok Selatan,2014,279597.0,0.62,0.1,7.33,9390.0
SUMATERA BARAT,Dharmasraya,2014,320644.0,0.9,0.2,6.97,10550.0
SUMATERA BARAT,Pasaman Barat,2014,324051.0,0.63,0.13,7.08,7897.0
SUMATERA BARAT,Kota Padang,2014,395785.0,0.43,0.08,4.56,13387.0
SUMATERA BARAT,Kota Solok,2014,356078.0,0.57,0.11,4.16,10927.0
SUMATERA BARAT,Kota Sawah Lunto,2014,283470.0,0.23,0.04,2.25,8780.0
SUMATERA BARAT,Kota Padang Panjang,2014,378852.0,0.79,0.16,6.4,9369.0
SUMATERA BARAT,Kota Bukittinggi,2014,372696.0,0.95,0.28,4.96,12137.0
SUMATERA BARAT,Kota Payakumbuh,2014,385693.0,0.8,0.15,7.01,12296.0
SUMATERA BARAT,Kota Pariaman,2014,347107.0,0.75,0.2,5.12,11541.0
RIAU,Kuantan Singingi,2014,422691.0,1.42,0.31,10.75,9719.0
RIAU,Indragiri Hulu,2014,387172.0,1.26,0.39,7.28,9726.0
RIAU,Indragiri Hilir,2014,289780.0,1.01,0.24,7.51,9738.0
RIAU,Pelalawan,2014,438949.0,2.11,0.61,11.15,11391.0
RIAU,Siak,2014,351610.0,0.62,0.12,5.22,11531.0
RIAU,Kampar,2014,348373.0,1.22,0.3,8.68,10651.0
RIAU,Rokan Hulu,2014,370540.0,1.23,0.26,10.13,8786.0
RIAU,Bengkalis,2014,405945.0,1.06,0.24,7.2,10661.0
RIAU,Rokan Hilir,2014,308248.0,0.85,0.17,7.28,9051.0
RIAU,Kepulauan Meranti,2014,397937.0,6.59,1.93,33.85,6945.0
RIAU,Kota Pekanbaru,2014,399451.0,0.29,0.04,3.17,14023.0
RIAU,Kota Dumai,2014,341525.0,0.38,0.06,4.83,10870.0
JAMBI,Kerinci,2014,268285.0,1.1,0.26,7.43,8865.0
JAMBI,Merangin,2014,296348.0,1.39,0.33,9.37,9108.0
JAMBI,Sarolangun,2014,363909.0,1.08,0.17,10.17,10985.0
JAMBI,Batang Hari,2014,317870.0,0.95,0.14,10.5,9220.0
JAMBI,Muaro Jambi,2014,238617.0,0.44,0.07,4.45,7297.0
JAMBI,Tanjung Jabung Timur,2014,293057.0,1.92,0.44,13.55,7699.0
JAMBI,Tanjung Jabung Barat,2014,279000.0,1.82,0.45,11.64,8105.0
JAMBI,Tebo,2014,306494.0,0.69,0.12,6.89,9145.0
JAMBI,Bungo,2014,265054.0,0.58,0.1,5.12,10481.0
JAMBI,Kota Jambi,2014,359686.0,0.98,0.2,8.94,10355.0
JAMBI,Kota Sungai Penuh,2014,287101.0,0.39,0.07,3.33,9328.0
SUMATERA SELATAN,Ogan Komering Ulu,2014,315518.0,1.78,0.45,11.96,8848.0
SUMATERA SELATAN,Ogan Komering Ilir,2014,263395.0,2.4,0.56,15.3,9517.0
SUMATERA SELATAN,Muara Enim,2014,281242.0,2.39,0.63,13.76,9051.0
SUMATERA SELATAN,Lahat,2014,320716.0,2.62,0.56,18.02,8628.0
SUMATERA SELATAN,Musi Rawas,2014,334592.0,2.29,0.47,17.28,8787.0
SUMATERA SELATAN,Musi Banyuasin,2014,357567.0,2.83,0.7,17.38,8772.0
SUMATERA SELATAN,Banyu Asin,2014,287842.0,1.99,0.53,11.88,8218.0
SUMATERA SELATAN,Ogan Komering Ulu Selatan,2014,240610.0,1.95,0.52,11.21,7380.0
SUMATERA SELATAN,Ogan Komering Ulu Timur,2014,232073.0,1.35,0.27,10.13,10767.0
SUMATERA SELATAN,Ogan Ilir,2014,322325.0,2.16,0.54,13.38,9689.0
SUMATERA SELATAN,Empat Lawang,2014,237756.0,1.75,0.43,12.89,8656.0
SUMATERA SELATAN,Penukal Abab Lematang Ilir,2014,403836.4,1.67,0.36,12.9,6941.0
SUMATERA SELATAN,Musi Rawas Utara,2014,494999.3,3.33,0.86,19.11,8892.0
SUMATERA SELATAN,Kota Palembang,2014,405037.0,2.26,0.57,12.93,13624.0
SUMATERA SELATAN,Kota Prabumulih,2014,412418.0,1.82,0.53,10.86,11775.0
SUMATERA SELATAN,Kota Pagar Alam,2014,261261.0,1.33,0.32,8.9,7273.0
SUMATERA SELATAN,Kota Lubuklinggau,2014,375338.0,2.12,0.5,13.9,12233.0
BENGKULU,Bengkulu Selatan,2014,287029.0,4.26,1.24,21.91,8777.0
BENGKULU,Rejang Lebong,2014,334237.0,2.69,0.6,17.99,8869.0
BENGKULU,Bengkulu Utara,2014,292684.0,1.81,0.39,13.95,9293.0
BENGKULU,Kaur,2014,256321.0,3.95,1.13,21.96,7232.0
BENGKULU,Seluma,2014,294016.0,3.81,1.11,21.17,6894.0
BENGKULU,Mukomuko,2014,321002.0,1.7,0.37,12.48,9269.0
BENGKULU,Lebong,2014,298264.0,1.66,0.31,12.44,10210.0
BENGKULU,Kepahiang,2014,285124.0,2.52,0.63,15.65,8545.0
BENGKULU,Bengkulu Tengah,2014,297163.0,1.23,0.25,8.22,7885.0
BENGKULU,Kota Bengkulu,2014,468880.0,3.54,0.91,20.16,11873.0
